datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2015-09-23T11:00:00.000+07:00,67.0,1024.0,286.08,141.0,1.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-09-25T18:00:00.000+07:00,58.0,1024.0,295.449360465,46.0,5.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-09-29T19:00:00.000+07:00,72.0,1017.0,289.73,30.0,8.0,rainy,Chicago,United States,41.850029,-87.650047
2015-10-05T10:00:00.000+07:00,87.0,1021.0,286.34,60.0,3.0,foggy,Chicago,United States,41.850029,-87.650047
2015-10-06T12:00:00.000+07:00,93.0,1021.0,286.68,350.0,4.0,foggy,Chicago,United States,41.850029,-87.650047
2015-10-07T18:00:00.000+07:00,53.0,1021.0,294.22,50.0,3.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-08T14:00:00.000+07:00,72.0,1017.0,288.91,190.0,4.0,foggy,Chicago,United States,41.850029,-87.650047
2015-10-08T16:00:00.000+07:00,60.0,1016.0,294.58,210.0,5.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-09T17:00:00.000+07:00,62.0,1022.0,287.62,360.0,6.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-10T12:00:00.000+07:00,87.0,1024.0,278.27,176.0,0.0,foggy,Chicago,United States,41.850029,-87.650047
2015-10-10T20:00:00.000+07:00,45.0,1019.0,291.2,220.0,4.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-11T17:00:00.000+07:00,43.0,1010.0,295.37,220.0,6.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-14T14:00:00.000+07:00,100.0,1028.0,284.052,330.0,5.0,sunny,Chicago,United States,41.850029,-87.650047
2015-10-14T15:00:00.000+07:00,57.0,1016.0,284.41,330.0,4.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-19T16:00:00.000+07:00,27.0,1021.0,289.25,210.0,9.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-20T12:00:00.000+07:00,42.0,1019.0,287.37057801,204.0,5.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-20T17:00:00.000+07:00,32.0,1019.0,292.26,220.0,7.0,rainy,Chicago,United States,41.850029,-87.650047
2015-10-20T20:00:00.000+07:00,27.0,1018.0,294.99,220.0,5.0,thunderstorm,Chicago,United States,41.850029,-87.650047
2015-10-21T12:00:00.000+07:00,63.0,1020.0,286.74,190.0,4.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-22T10:00:00.000+07:00,55.0,1022.0,286.39,10.0,5.0,foggy,Chicago,United States,41.850029,-87.650047
2015-10-24T21:00:00.000+07:00,85.0,1025.0,288.6195,273.0,8.0,rainy,Chicago,United States,41.850029,-87.650047
2015-10-26T13:00:00.000+07:00,98.0,1043.0,283.615666667,141.0,3.0,sunny,Chicago,United States,41.850029,-87.650047
2015-10-28T15:00:00.000+07:00,87.0,996.0,286.55,210.0,4.0,foggy,Chicago,United States,41.850029,-87.650047
2015-10-28T16:00:00.000+07:00,87.0,996.0,286.407776553,224.0,5.0,cloudy,Chicago,United States,41.850029,-87.650047
2015-10-28T20:00:00.000+07:00,76.0,996.0,285.38,250.0,8.0,foggy,Chicago,United States,41.850029,-87.650047
2015-11-02T14:00:00.000+07:00,86.0,1016.0,283.281879121,180.0,3.0,sunny,Chicago,United States,41.850029,-87.650047
2015-11-03T20:00:00.000+07:00,72.0,1019.0,292.66,200.0,2.0,foggy,Chicago,United States,41.850029,-87.650047
2015-11-04T13:00:00.000+07:00,100.0,1021.0,282.94,200.0,2.0,foggy,Chicago,United States,41.850029,-87.650047
2015-11-04T20:00:00.000+07:00,60.0,1019.0,294.25,200.0,5.0,foggy,Chicago,United States,41.850029,-87.650047
