datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2023-06-16T16:00:00.000+07:00,92.0,1005.0,291.15,101.0,4.17,rainy,New York,United States,40.714272,-74.005966
2023-06-18T01:00:00.000+07:00,54.0,1007.0,291.15,292.0,5.28,cloudy,New York,United States,40.714272,-74.005966
2023-06-21T18:00:00.000+07:00,58.0,1024.0,294.15,97.0,5.56,cloudy,New York,United States,40.714272,-74.005966
2023-06-23T11:00:00.000+07:00,95.0,1018.0,293.15,154.0,4.44,rainy,New York,United States,40.714272,-74.005966
2023-06-27T09:00:00.000+07:00,81.0,1006.0,295.15,189.0,3.33,rainy,New York,United States,40.714272,-74.005966
2023-06-28T11:00:00.000+07:00,74.0,1008.0,297.15,232.0,3.33,rainy,New York,United States,40.714272,-74.005966
2023-06-28T16:00:00.000+07:00,65.0,1008.0,299.15,255.0,3.33,rainy,New York,United States,40.714272,-74.005966
2023-06-30T19:00:00.000+07:00,60.0,1016.0,299.15,164.0,5.28,cloudy,New York,United States,40.714272,-74.005966
2023-07-03T15:00:00.000+07:00,57.0,1008.0,304.15,196.0,3.89,rainy,New York,United States,40.714272,-74.005966
2023-07-04T09:00:00.000+07:00,79.0,1012.0,298.15,260.0,2.5,rainy,New York,United States,40.714272,-74.005966
2023-07-08T15:00:00.000+07:00,62.0,1010.0,302.15,158.0,4.17,rainy,New York,United States,40.714272,-74.005966
2023-07-08T20:00:00.000+07:00,95.0,1013.0,297.15,162.0,3.33,rainy,New York,United States,40.714272,-74.005966
2023-07-10T00:00:00.000+07:00,86.0,1008.0,297.15,156.0,3.61,rainy,New York,United States,40.714272,-74.005966
2023-07-10T13:00:00.000+07:00,69.0,1009.0,300.15,341.0,3.33,rainy,New York,United States,40.714272,-74.005966
2023-07-12T17:00:00.000+07:00,45.0,1012.0,305.15,186.0,4.17,cloudy,New York,United States,40.714272,-74.005966
2023-07-14T18:00:00.000+07:00,65.0,1012.0,301.15,195.0,3.33,rainy,New York,United States,40.714272,-74.005966
2023-07-15T04:00:00.000+07:00,91.0,1013.0,296.15,215.0,2.78,cloudy,New York,United States,40.714272,-74.005966
2023-07-18T17:00:00.000+07:00,84.0,1013.0,300.15,175.0,4.72,rainy,New York,United States,40.714272,-74.005966
2023-07-19T07:00:00.000+07:00,74.0,1014.0,295.15,288.0,3.06,sunny,New York,United States,40.714272,-74.005966
2023-07-19T13:00:00.000+07:00,41.0,1015.0,298.15,290.0,3.06,rainy,New York,United States,40.714272,-74.005966
2023-07-23T01:00:00.000+07:00,60.0,1011.0,294.15,324.0,3.06,sunny,New York,United States,40.714272,-74.005966
2023-07-28T03:00:00.000+07:00,76.0,1014.0,297.15,246.0,3.61,cloudy,New York,United States,40.714272,-74.005966
2023-07-28T13:00:00.000+07:00,53.0,1013.0,305.15,217.0,4.44,sunny,New York,United States,40.714272,-74.005966
2023-07-30T06:00:00.000+07:00,72.0,1011.0,293.15,10.0,5.28,sunny,New York,United States,40.714272,-74.005966
2023-07-31T00:00:00.000+07:00,65.0,1015.0,293.15,1.0,3.06,cloudy,New York,United States,40.714272,-74.005966
2023-07-31T05:00:00.000+07:00,76.0,1015.0,292.15,339.0,2.5,cloudy,New York,United States,40.714272,-74.005966
2023-08-01T01:00:00.000+07:00,56.0,1017.0,294.15,325.0,4.44,cloudy,New York,United States,40.714272,-74.005966
2023-08-06T15:00:00.000+07:00,41.0,1015.0,301.15,164.0,3.61,sunny,New York,United States,40.714272,-74.005966
2023-08-06T20:00:00.000+07:00,85.0,1015.0,296.15,163.0,5.0,cloudy,New York,United States,40.714272,-74.005966
2023-08-07T04:00:00.000+07:00,88.0,1014.0,294.15,195.0,4.17,rainy,New York,United States,40.714272,-74.005966
2023-08-08T00:00:00.000+07:00,88.0,1007.0,295.15,207.0,5.28,rainy,New York,United States,40.714272,-74.005966
2023-08-08T04:00:00.000+07:00,92.0,1005.0,295.15,221.0,4.17,rainy,New York,United States,40.714272,-74.005966
