datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2012-10-16T22:00:00.000+07:00,93.0,993.0,285.2,40.0,2.0,rainy,Vancouver,Canada,49.24966,-123.119339
2012-10-25T13:00:00.000+07:00,81.0,1006.0,279.28,70.0,5.0,sunny,Vancouver,Canada,49.24966,-123.119339
2012-10-26T17:00:00.000+07:00,87.0,1029.0,278.95,110.0,3.0,sunny,Vancouver,Canada,49.24966,-123.119339
2012-11-01T12:00:00.000+07:00,93.0,1006.0,283.43,110.0,4.0,sunny,Vancouver,Canada,49.24966,-123.119339
2012-11-06T21:00:00.000+07:00,87.0,1028.0,284.21,270.0,2.0,sunny,Vancouver,Canada,49.24966,-123.119339
2012-11-13T16:00:00.000+07:00,93.0,1019.0,278.16,90.0,5.0,sunny,Vancouver,Canada,49.24966,-123.119339
2012-11-23T20:00:00.000+07:00,74.0,1016.0,279.65,20.0,2.0,snowy,Vancouver,Canada,49.24966,-123.119339
2012-12-12T21:00:00.000+07:00,96.0,991.0,277.95,22.0,3.0,rainy,Vancouver,Canada,49.24966,-123.119339
2012-12-30T18:00:00.000+07:00,93.0,1022.0,276.73,90.0,2.0,foggy,Vancouver,Canada,49.24966,-123.119339
2012-12-30T23:00:00.000+07:00,93.0,1022.0,277.27,140.0,1.0,foggy,Vancouver,Canada,49.24966,-123.119339
2013-01-26T21:00:00.000+07:00,100.0,1026.0,275.7695,104.0,1.0,rainy,Vancouver,Canada,49.24966,-123.119339
2013-03-07T11:00:00.000+07:00,95.0,1081.0,277.74,94.0,0.0,cloudy,Vancouver,Canada,49.24966,-123.119339
2013-03-17T11:00:00.000+07:00,95.0,1093.0,279.77,90.0,0.0,cloudy,Vancouver,Canada,49.24966,-123.119339
2013-04-07T16:00:00.000+07:00,85.0,1081.0,281.72,61.0,0.0,cloudy,Vancouver,Canada,49.24966,-123.119339
2013-04-25T15:00:00.000+07:00,79.0,1100.0,281.24,99.0,0.0,cloudy,Vancouver,Canada,49.24966,-123.119339
2013-04-25T17:00:00.000+07:00,66.0,1026.0,285.11,230.0,2.0,cloudy,Vancouver,Canada,49.24966,-123.119339
2013-05-04T12:00:00.000+07:00,84.0,1019.0,280.57,22.0,0.0,sunny,Vancouver,Canada,49.24966,-123.119339
