datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2015-09-24T13:00:00.000+07:00,83.0,1011.0,292.9,9.0,0.0,foggy,Los Angeles,United States,34.052231,-118.243683
2015-09-25T14:00:00.000+07:00,100.0,1012.0,293.8,58.0,1.0,foggy,Los Angeles,United States,34.052231,-118.243683
2015-09-27T11:00:00.000+07:00,88.0,1008.0,293.05,35.0,0.0,foggy,Los Angeles,United States,34.052231,-118.243683
2015-10-03T15:00:00.000+07:00,74.0,1005.0,292.270056899,64.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-10-04T15:00:00.000+07:00,72.0,1002.0,290.092836224,239.0,4.0,rainy,Los Angeles,United States,34.052231,-118.243683
2015-10-10T11:00:00.000+07:00,52.0,1018.0,294.827153671,340.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-10-15T19:00:00.000+07:00,73.0,1014.0,298.96,220.0,4.0,cloudy,Los Angeles,United States,34.052231,-118.243683
2015-10-15T22:00:00.000+07:00,61.0,1012.0,299.65,280.0,2.0,thunderstorm,Los Angeles,United States,34.052231,-118.243683
2015-10-15T23:00:00.000+07:00,65.0,1012.0,299.11,0.0,1.0,thunderstorm,Los Angeles,United States,34.052231,-118.243683
2015-10-16T22:00:00.000+07:00,64.0,1024.0,297.714666667,216.0,1.0,rainy,Los Angeles,United States,34.052231,-118.243683
2015-10-19T13:00:00.000+07:00,85.0,1015.0,290.665094903,26.0,1.0,rainy,Los Angeles,United States,34.052231,-118.243683
2015-10-19T18:00:00.000+07:00,62.0,1014.0,294.635806408,231.0,0.0,cloudy,Los Angeles,United States,34.052231,-118.243683
2015-10-20T19:00:00.000+07:00,50.0,1011.0,297.12,280.0,2.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-10-23T15:00:00.000+07:00,82.0,1015.0,290.9,30.0,1.0,foggy,Los Angeles,United States,34.052231,-118.243683
2015-10-25T18:00:00.000+07:00,33.0,1026.0,292.95,120.0,1.0,cloudy,Los Angeles,United States,34.052231,-118.243683
2015-10-31T15:00:00.000+07:00,47.0,1015.0,289.177266441,15.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-11-02T11:00:00.000+07:00,89.0,1018.0,285.438379754,109.0,0.0,cloudy,Los Angeles,United States,34.052231,-118.243683
2015-11-02T12:00:00.000+07:00,88.0,1012.0,290.14,50.0,1.0,foggy,Los Angeles,United States,34.052231,-118.243683
2015-11-08T13:00:00.000+07:00,33.0,1015.0,284.484396876,17.0,0.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-11-17T18:00:00.000+07:00,21.0,1022.0,288.36,20.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-11-18T20:00:00.000+07:00,21.0,1017.0,293.86,280.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-11-24T19:00:00.000+07:00,68.0,1014.0,291.430554885,19.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-11-26T20:00:00.000+07:00,44.0,1015.0,289.01,120.0,2.0,cloudy,Los Angeles,United States,34.052231,-118.243683
2015-11-27T17:00:00.000+07:00,66.0,1017.0,282.87,40.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-12-01T15:00:00.000+07:00,38.0,1019.0,279.921373366,144.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-12-03T11:00:00.000+07:00,22.0,1018.0,285.12,24.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-12-04T14:00:00.000+07:00,62.0,1018.0,281.73,51.0,1.0,foggy,Los Angeles,United States,34.052231,-118.243683
2015-12-19T10:00:00.000+07:00,76.0,1015.0,280.97,70.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-12-21T15:00:00.000+07:00,70.0,1022.0,278.78,58.0,0.0,foggy,Los Angeles,United States,34.052231,-118.243683
2015-12-24T11:00:00.000+07:00,54.0,1018.0,275.744929988,2.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-12-24T20:00:00.000+07:00,57.0,1017.0,287.365124103,10.0,3.0,cloudy,Los Angeles,United States,34.052231,-118.243683
2015-12-26T22:00:00.000+07:00,9.0,1023.0,287.637049907,117.0,9.0,sunny,Los Angeles,United States,34.052231,-118.243683
2015-12-28T20:00:00.000+07:00,36.0,1015.0,284.772359041,107.0,1.0,cloudy,Los Angeles,United States,34.052231,-118.243683
2015-12-29T10:00:00.000+07:00,80.0,1012.0,277.69,9.0,0.0,foggy,Los Angeles,United States,34.052231,-118.243683
2015-12-31T17:00:00.000+07:00,52.0,1021.0,280.87,20.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2016-01-01T13:00:00.000+07:00,31.0,1018.0,278.14,21.0,1.0,foggy,Los Angeles,United States,34.052231,-118.243683
2016-01-02T12:00:00.000+07:00,27.0,1019.0,279.03,19.0,1.0,sunny,Los Angeles,United States,34.052231,-118.243683
2016-01-03T13:00:00.000+07:00,70.0,1016.0,279.16,18.0,1.0,foggy,Los Angeles,United States,34.052231,-118.243683
