datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2015-09-23T12:00:00.000+07:00,93.0,1023.0,286.69,47.0,1.0,foggy,Saint Louis,United States,38.62727,-90.197891
2015-09-23T13:00:00.000+07:00,93.0,1023.0,287.22,47.0,1.0,foggy,Saint Louis,United States,38.62727,-90.197891
2015-09-25T10:00:00.000+07:00,93.0,1021.0,287.65,350.0,1.0,foggy,Saint Louis,United States,38.62727,-90.197891
2015-09-25T11:00:00.000+07:00,93.0,1021.0,287.51,130.0,1.0,foggy,Saint Louis,United States,38.62727,-90.197891
2015-09-27T22:00:00.000+07:00,69.0,1016.0,297.2,140.0,3.0,rainy,Saint Louis,United States,38.62727,-90.197891
2015-09-29T23:00:00.000+07:00,94.0,1015.0,294.04,50.0,4.0,thunderstorm,Saint Louis,United States,38.62727,-90.197891
2015-09-30T14:00:00.000+07:00,72.0,1020.0,287.15,350.0,5.0,cloudy,Saint Louis,United States,38.62727,-90.197891
2015-10-06T11:00:00.000+07:00,82.0,1020.0,288.32,336.0,3.0,foggy,Saint Louis,United States,38.62727,-90.197891
2015-10-10T20:00:00.000+07:00,40.0,1020.0,292.89,230.0,3.0,foggy,Saint Louis,United States,38.62727,-90.197891
2015-10-11T20:00:00.000+07:00,28.0,1011.0,299.13,200.0,4.0,sunny,Saint Louis,United States,38.62727,-90.197891
2015-10-13T16:00:00.000+07:00,42.0,1012.0,290.13,300.0,5.0,sunny,Saint Louis,United States,38.62727,-90.197891
2015-10-13T18:00:00.000+07:00,35.0,1012.0,293.02,290.0,5.0,sunny,Saint Louis,United States,38.62727,-90.197891
2015-10-16T19:00:00.000+07:00,30.0,1031.0,289.576214464,321.0,6.0,sunny,Saint Louis,United States,38.62727,-90.197891
2015-10-19T20:00:00.000+07:00,38.0,1022.0,296.12,190.0,4.0,sunny,Saint Louis,United States,38.62727,-90.197891
2015-10-23T14:00:00.000+07:00,93.0,1018.0,290.65,110.0,3.0,rainy,Saint Louis,United States,38.62727,-90.197891
2015-10-24T16:00:00.000+07:00,77.0,1029.0,293.951666667,257.0,6.0,rainy,Saint Louis,United States,38.62727,-90.197891
2015-10-27T22:00:00.000+07:00,100.0,1008.0,288.64,100.0,4.0,foggy,Saint Louis,United States,38.62727,-90.197891
2015-10-31T19:00:00.000+07:00,87.0,1015.0,286.560186722,192.0,5.0,rainy,Saint Louis,United States,38.62727,-90.197891
