datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2023-06-18T10:00:00.000+07:00,58.0,1012.0,294.15,186.0,2.5,sunny,Los Angeles,United States,34.052231,-118.243683
2023-06-19T13:00:00.000+07:00,45.0,1013.0,297.15,193.0,4.17,sunny,Los Angeles,United States,34.052231,-118.243683
2023-06-23T07:00:00.000+07:00,68.0,1017.0,288.15,134.0,3.06,rainy,Los Angeles,United States,34.052231,-118.243683
2023-06-24T21:00:00.000+07:00,54.0,1016.0,293.15,221.0,2.78,sunny,Los Angeles,United States,34.052231,-118.243683
2023-06-27T04:00:00.000+07:00,70.0,1011.0,289.15,175.0,1.67,sunny,Los Angeles,United States,34.052231,-118.243683
2023-06-27T16:00:00.000+07:00,41.0,1009.0,300.15,241.0,5.0,sunny,Los Angeles,United States,34.052231,-118.243683
2023-06-29T19:00:00.000+07:00,51.0,1010.0,297.15,227.0,3.61,sunny,Los Angeles,United States,34.052231,-118.243683
2023-07-01T02:00:00.000+07:00,77.0,1010.0,291.15,192.0,1.67,sunny,Los Angeles,United States,34.052231,-118.243683
2023-07-11T08:00:00.000+07:00,54.0,1015.0,294.15,178.0,0.83,sunny,Los Angeles,United States,34.052231,-118.243683
2023-07-13T10:00:00.000+07:00,26.0,1013.0,301.15,191.0,2.5,sunny,Los Angeles,United States,34.052231,-118.243683
2023-07-16T12:00:00.000+07:00,31.0,1011.0,304.15,212.0,3.06,sunny,Los Angeles,United States,34.052231,-118.243683
2023-07-17T05:00:00.000+07:00,73.0,1011.0,294.15,217.0,1.94,sunny,Los Angeles,United States,34.052231,-118.243683
2023-07-25T20:00:00.000+07:00,54.0,1013.0,300.15,223.0,2.78,sunny,Los Angeles,United States,34.052231,-118.243683
2023-07-25T23:00:00.000+07:00,66.0,1014.0,297.15,187.0,1.67,sunny,Los Angeles,United States,34.052231,-118.243683
2023-07-29T14:00:00.000+07:00,42.0,1013.0,306.15,234.0,4.44,sunny,Los Angeles,United States,34.052231,-118.243683
2023-08-02T03:00:00.000+07:00,62.0,1014.0,295.15,196.0,1.39,cloudy,Los Angeles,United States,34.052231,-118.243683
2023-08-02T16:00:00.000+07:00,33.0,1013.0,306.15,237.0,5.0,sunny,Los Angeles,United States,34.052231,-118.243683
2023-08-07T12:00:00.000+07:00,24.0,1015.0,304.15,201.0,2.78,sunny,Los Angeles,United States,34.052231,-118.243683
2023-08-11T04:00:00.000+07:00,77.0,1014.0,293.15,198.0,1.39,cloudy,Los Angeles,United States,34.052231,-118.243683
2023-08-11T23:00:00.000+07:00,76.0,1016.0,294.15,202.0,2.22,sunny,Los Angeles,United States,34.052231,-118.243683
