datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2015-10-03T19:00:00.000+07:00,65.0,997.0,296.87,317.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2015-10-07T11:00:00.000+07:00,96.0,987.0,295.197,294.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-10-07T23:00:00.000+07:00,99.0,990.0,291.984,169.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-10-16T23:00:00.000+07:00,94.0,992.0,290.045,325.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2015-10-18T16:00:00.000+07:00,46.0,994.0,300.867,324.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2015-10-20T11:00:00.000+07:00,75.0,993.0,299.24,325.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2015-10-20T12:00:00.000+07:00,75.0,993.0,299.24,325.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2015-10-25T12:00:00.000+07:00,61.0,988.0,298.327,16.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2015-10-29T23:00:00.000+07:00,91.0,992.0,285.171,141.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2015-10-30T14:00:00.000+07:00,72.0,994.0,291.377,274.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2015-11-05T11:00:00.000+07:00,78.0,998.0,295.193388601,200.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-11-09T18:00:00.000+07:00,96.0,994.0,286.731,147.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-11-09T22:00:00.000+07:00,97.0,993.0,287.425502648,172.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-11-11T14:00:00.000+07:00,71.0,1003.0,289.455066313,151.0,0.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-11-12T11:00:00.000+07:00,76.0,998.0,292.295,89.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2015-11-26T14:00:00.000+07:00,74.0,998.0,290.157128638,95.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2015-11-26T20:00:00.000+07:00,91.0,993.0,286.717,120.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2015-12-01T11:00:00.000+07:00,100.0,997.0,286.85,238.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-12-03T13:00:00.000+07:00,98.0,1002.0,287.593926923,264.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-12-09T17:00:00.000+07:00,87.0,998.0,278.301,115.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2015-12-14T17:00:00.000+07:00,89.0,1004.0,280.808,137.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-12-29T17:00:00.000+07:00,88.0,996.0,281.547587113,115.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2015-12-30T12:00:00.000+07:00,100.0,987.0,287.08,258.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-12-30T22:00:00.000+07:00,92.0,987.0,283.575670635,231.0,4.0,rainy,Beersheba,Israel,31.25181,34.791302
2015-12-31T18:00:00.000+07:00,80.0,985.0,283.556,250.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2015-12-31T19:00:00.000+07:00,82.0,985.0,283.47,235.0,5.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-01-06T14:00:00.000+07:00,74.0,990.0,288.252,108.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-01-09T23:00:00.000+07:00,89.0,993.0,279.806,192.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-01-14T18:00:00.000+07:00,95.0,990.0,285.323445213,278.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-01-24T16:00:00.000+07:00,96.0,990.0,280.920136428,259.0,8.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-01-26T15:00:00.000+07:00,99.0,994.0,279.527734399,286.0,1.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-01-28T16:00:00.000+07:00,96.0,1000.0,279.786179066,81.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-01-29T18:00:00.000+07:00,94.0,1001.0,279.358,299.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-02-07T17:00:00.000+07:00,99.0,990.0,283.256,258.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-02-19T16:00:00.000+07:00,91.0,990.0,287.548,293.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-02-20T12:00:00.000+07:00,88.0,990.0,290.656,276.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-02-23T19:00:00.000+07:00,91.0,991.0,283.019475057,153.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-02-25T12:00:00.000+07:00,83.0,987.0,293.026,100.0,2.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-02-29T21:00:00.000+07:00,77.0,992.0,287.919,81.0,3.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-03-04T18:00:00.000+07:00,83.0,988.0,284.767,109.0,1.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-03-06T10:00:00.000+07:00,73.0,987.0,290.871,75.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-03-11T15:00:00.000+07:00,54.0,987.0,292.181132479,64.0,3.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-03-14T10:00:00.000+07:00,100.0,986.0,290.633,292.0,4.0,sunny,Beersheba,Israel,31.25181,34.791302
2016-03-20T14:00:00.000+07:00,96.0,988.0,286.765,297.0,4.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-03-20T19:00:00.000+07:00,93.0,989.0,284.615,262.0,2.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-03-20T23:00:00.000+07:00,95.0,988.0,284.882,270.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-03-25T19:00:00.000+07:00,50.0,986.0,289.983,267.0,1.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-03-28T21:00:00.000+07:00,92.0,989.0,284.54,255.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-03-29T10:00:00.000+07:00,100.0,992.0,285.077,248.0,3.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-04-09T15:00:00.000+07:00,63.0,981.0,302.25,117.0,2.0,cloudy,Beersheba,Israel,31.25181,34.791302
2016-04-12T13:00:00.000+07:00,96.0,983.0,287.867,296.0,4.0,rainy,Beersheba,Israel,31.25181,34.791302
2016-04-14T11:00:00.000+07:00,98.0,986.0,291.626,303.0,4.0,cloudy,Beersheba,Israel,31.25181,34.791302
