datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2023-06-16T05:00:00.000+07:00,92.0,1014.0,285.15,52.0,0.56,cloudy,Denver,United States,39.739151,-104.984703
2023-06-17T02:00:00.000+07:00,89.0,1015.0,285.15,142.0,0.83,rainy,Denver,United States,39.739151,-104.984703
2023-06-21T16:00:00.000+07:00,21.0,1006.0,300.15,96.0,2.78,rainy,Denver,United States,39.739151,-104.984703
2023-06-23T13:00:00.000+07:00,25.0,1004.0,301.15,105.0,1.94,rainy,Denver,United States,39.739151,-104.984703
2023-06-24T02:00:00.000+07:00,22.0,1010.0,288.15,245.0,2.5,sunny,Denver,United States,39.739151,-104.984703
2023-06-25T03:00:00.000+07:00,90.0,1020.0,286.15,100.0,1.67,sunny,Denver,United States,39.739151,-104.984703
2023-06-30T05:00:00.000+07:00,83.0,1013.0,288.15,355.0,1.39,sunny,Denver,United States,39.739151,-104.984703
2023-07-02T01:00:00.000+07:00,54.0,1014.0,289.15,218.0,2.5,sunny,Denver,United States,39.739151,-104.984703
2023-07-05T01:00:00.000+07:00,83.0,1020.0,287.15,306.0,1.67,rainy,Denver,United States,39.739151,-104.984703
2023-07-06T02:00:00.000+07:00,86.0,1018.0,289.15,145.0,1.67,rainy,Denver,United States,39.739151,-104.984703
2023-07-10T21:00:00.000+07:00,28.0,1008.0,296.15,56.0,0.28,sunny,Denver,United States,39.739151,-104.984703
2023-07-12T19:00:00.000+07:00,20.0,1006.0,303.15,74.0,4.44,sunny,Denver,United States,39.739151,-104.984703
2023-07-20T01:00:00.000+07:00,61.0,1019.0,292.15,208.0,2.78,sunny,Denver,United States,39.739151,-104.984703
2023-07-25T23:00:00.000+07:00,38.0,1015.0,295.15,209.0,5.0,cloudy,Denver,United States,39.739151,-104.984703
2023-07-26T07:00:00.000+07:00,36.0,1014.0,292.15,239.0,1.94,sunny,Denver,United States,39.739151,-104.984703
2023-07-27T02:00:00.000+07:00,50.0,1014.0,292.15,238.0,1.67,sunny,Denver,United States,39.739151,-104.984703
2023-07-30T18:00:00.000+07:00,29.0,1013.0,304.15,274.0,3.89,cloudy,Denver,United States,39.739151,-104.984703
2023-08-01T02:00:00.000+07:00,67.0,1016.0,292.15,308.0,2.22,rainy,Denver,United States,39.739151,-104.984703
2023-08-01T03:00:00.000+07:00,71.0,1015.0,292.15,335.0,1.67,cloudy,Denver,United States,39.739151,-104.984703
2023-08-01T11:00:00.000+07:00,47.0,1016.0,299.15,72.0,1.39,sunny,Denver,United States,39.739151,-104.984703
2023-08-10T05:00:00.000+07:00,33.0,1009.0,289.15,211.0,1.94,sunny,Denver,United States,39.739151,-104.984703
2023-08-13T12:00:00.000+07:00,36.0,1018.0,297.15,49.0,5.28,sunny,Denver,United States,39.739151,-104.984703
2023-08-18T08:00:00.000+07:00,31.0,1009.0,296.15,237.0,2.22,sunny,Denver,United States,39.739151,-104.984703
2023-08-19T02:00:00.000+07:00,50.0,1011.0,293.15,259.0,1.94,sunny,Denver,United States,39.739151,-104.984703
2023-08-22T11:00:00.000+07:00,19.0,1015.0,304.15,60.0,1.39,sunny,Denver,United States,39.739151,-104.984703
2023-08-22T18:00:00.000+07:00,20.0,1013.0,306.15,142.0,5.0,cloudy,Denver,United States,39.739151,-104.984703
2023-08-23T13:00:00.000+07:00,19.0,1013.0,305.15,106.0,3.33,sunny,Denver,United States,39.739151,-104.984703
2023-08-23T16:00:00.000+07:00,18.0,1010.0,306.15,121.0,4.44,sunny,Denver,United States,39.739151,-104.984703
2023-08-24T07:00:00.000+07:00,47.0,1016.0,292.15,243.0,1.67,sunny,Denver,United States,39.739151,-104.984703
2023-08-25T00:00:00.000+07:00,37.0,1010.0,299.15,336.0,4.17,sunny,Denver,United States,39.739151,-104.984703
2023-08-25T23:00:00.000+07:00,88.0,1022.0,291.15,5.0,2.22,rainy,Denver,United States,39.739151,-104.984703
2023-08-26T04:00:00.000+07:00,86.0,1024.0,288.15,17.0,1.39,cloudy,Denver,United States,39.739151,-104.984703
