datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2023-06-16T11:00:00.000+07:00,51.0,1011.0,300.15,307.0,3.89,rainy,Atlanta,United States,33.749001,-84.387978
2023-06-17T00:00:00.000+07:00,61.0,1011.0,296.15,296.0,1.94,sunny,Atlanta,United States,33.749001,-84.387978
2023-06-19T15:00:00.000+07:00,81.0,1010.0,298.15,232.0,4.17,rainy,Atlanta,United States,33.749001,-84.387978
2023-06-19T16:00:00.000+07:00,82.0,1010.0,298.15,244.0,3.06,rainy,Atlanta,United States,33.749001,-84.387978
2023-06-22T01:00:00.000+07:00,97.0,1010.0,290.15,70.0,4.17,rainy,Atlanta,United States,33.749001,-84.387978
2023-06-22T19:00:00.000+07:00,80.0,1011.0,294.15,280.0,1.67,rainy,Atlanta,United States,33.749001,-84.387978
2023-06-23T23:00:00.000+07:00,87.0,1014.0,296.15,324.0,1.39,cloudy,Atlanta,United States,33.749001,-84.387978
2023-06-24T20:00:00.000+07:00,52.0,1013.0,301.15,323.0,2.5,sunny,Atlanta,United States,33.749001,-84.387978
2023-06-24T22:00:00.000+07:00,58.0,1014.0,297.15,334.0,1.39,sunny,Atlanta,United States,33.749001,-84.387978
2023-06-29T09:00:00.000+07:00,51.0,1016.0,298.15,102.0,2.5,sunny,Atlanta,United States,33.749001,-84.387978
2023-06-30T05:00:00.000+07:00,71.0,1016.0,298.15,241.0,0.56,cloudy,Atlanta,United States,33.749001,-84.387978
2023-07-05T08:00:00.000+07:00,91.0,1017.0,297.15,286.0,1.67,rainy,Atlanta,United States,33.749001,-84.387978
2023-07-06T15:00:00.000+07:00,34.0,1012.0,305.15,285.0,2.78,rainy,Atlanta,United States,33.749001,-84.387978
2023-07-07T15:00:00.000+07:00,39.0,1010.0,305.15,287.0,2.22,rainy,Atlanta,United States,33.749001,-84.387978
2023-07-08T14:00:00.000+07:00,62.0,1012.0,303.15,285.0,3.33,cloudy,Atlanta,United States,33.749001,-84.387978
2023-07-09T21:00:00.000+07:00,77.0,1011.0,299.15,278.0,3.33,cloudy,Atlanta,United States,33.749001,-84.387978
2023-07-11T07:00:00.000+07:00,71.0,1015.0,294.15,298.0,1.39,sunny,Atlanta,United States,33.749001,-84.387978
2023-07-12T19:00:00.000+07:00,29.0,1013.0,305.15,255.0,3.33,sunny,Atlanta,United States,33.749001,-84.387978
2023-07-15T09:00:00.000+07:00,93.0,1014.0,297.15,260.0,1.67,cloudy,Atlanta,United States,33.749001,-84.387978
2023-07-18T22:00:00.000+07:00,41.0,1015.0,303.15,309.0,2.22,sunny,Atlanta,United States,33.749001,-84.387978
2023-07-21T14:00:00.000+07:00,45.0,1012.0,305.15,276.0,4.44,cloudy,Atlanta,United States,33.749001,-84.387978
2023-07-30T09:00:00.000+07:00,61.0,1016.0,301.15,299.0,2.78,cloudy,Atlanta,United States,33.749001,-84.387978
2023-07-31T12:00:00.000+07:00,60.0,1016.0,306.15,2.0,2.5,sunny,Atlanta,United States,33.749001,-84.387978
2023-08-01T05:00:00.000+07:00,66.0,1017.0,298.15,38.0,1.67,sunny,Atlanta,United States,33.749001,-84.387978
2023-08-02T20:00:00.000+07:00,96.0,1018.0,300.15,101.0,2.5,rainy,Atlanta,United States,33.749001,-84.387978
2023-08-04T22:00:00.000+07:00,93.0,1013.0,297.15,210.0,2.78,cloudy,Atlanta,United States,33.749001,-84.387978
2023-08-05T05:00:00.000+07:00,77.0,1014.0,297.15,312.0,1.67,sunny,Atlanta,United States,33.749001,-84.387978
2023-08-05T08:00:00.000+07:00,79.0,1015.0,297.15,311.0,1.39,sunny,Atlanta,United States,33.749001,-84.387978
2023-08-06T16:00:00.000+07:00,33.0,1012.0,306.15,230.0,2.78,rainy,Atlanta,United States,33.749001,-84.387978
2023-08-06T17:00:00.000+07:00,52.0,1014.0,303.15,227.0,3.06,rainy,Atlanta,United States,33.749001,-84.387978
2023-08-07T21:00:00.000+07:00,89.0,1013.0,297.15,346.0,0.28,rainy,Atlanta,United States,33.749001,-84.387978
2023-08-12T17:00:00.000+07:00,54.0,1014.0,305.15,289.0,1.67,rainy,Atlanta,United States,33.749001,-84.387978
2023-08-21T01:00:00.000+07:00,58.0,1019.0,299.15,186.0,2.5,sunny,Atlanta,United States,33.749001,-84.387978
2023-08-25T04:00:00.000+07:00,64.0,1016.0,298.15,239.0,1.94,rainy,Atlanta,United States,33.749001,-84.387978
2023-08-25T06:00:00.000+07:00,70.0,1016.0,297.15,252.0,2.22,rainy,Atlanta,United States,33.749001,-84.387978
2023-08-26T22:00:00.000+07:00,48.0,1010.0,304.15,40.0,1.94,rainy,Atlanta,United States,33.749001,-84.387978
2023-09-01T08:00:00.000+07:00,66.0,1018.0,296.15,83.0,3.89,cloudy,Atlanta,United States,33.749001,-84.387978
2023-09-02T01:00:00.000+07:00,64.0,1022.0,296.15,124.0,2.78,cloudy,Atlanta,United States,33.749001,-84.387978
2023-09-05T01:00:00.000+07:00,48.0,1016.0,298.15,213.0,1.67,sunny,Atlanta,United States,33.749001,-84.387978
2023-09-08T04:00:00.000+07:00,60.0,1011.0,296.15,313.0,1.11,sunny,Atlanta,United States,33.749001,-84.387978
2023-09-10T02:00:00.000+07:00,95.0,1014.0,295.15,83.0,2.22,foggy,Atlanta,United States,33.749001,-84.387978
2023-09-10T21:00:00.000+07:00,70.0,1016.0,296.15,68.0,2.78,sunny,Atlanta,United States,33.749001,-84.387978
2023-09-18T09:00:00.000+07:00,59.0,1015.0,292.15,322.0,3.33,sunny,Atlanta,United States,33.749001,-84.387978
2023-09-18T12:00:00.000+07:00,34.0,1016.0,298.15,328.0,4.44,sunny,Atlanta,United States,33.749001,-84.387978
2023-09-21T18:00:00.000+07:00,30.0,1018.0,301.15,78.0,4.17,sunny,Atlanta,United States,33.749001,-84.387978
2023-09-23T17:00:00.000+07:00,42.0,1010.0,302.15,330.0,4.72,sunny,Atlanta,United States,33.749001,-84.387978
2023-10-01T02:00:00.000+07:00,66.0,1019.0,298.15,144.0,1.67,cloudy,Atlanta,United States,33.749001,-84.387978
2023-10-02T10:00:00.000+07:00,53.0,1023.0,296.15,79.0,2.22,sunny,Atlanta,United States,33.749001,-84.387978
2023-10-03T14:00:00.000+07:00,47.0,1020.0,303.15,98.0,3.06,sunny,Atlanta,United States,33.749001,-84.387978
2023-10-05T09:00:00.000+07:00,61.0,1021.0,291.15,83.0,3.06,sunny,Atlanta,United States,33.749001,-84.387978
2023-10-06T07:00:00.000+07:00,59.0,1014.0,293.15,79.0,0.83,rainy,Atlanta,United States,33.749001,-84.387978
2023-10-06T10:00:00.000+07:00,56.0,1015.0,294.15,170.0,0.56,rainy,Atlanta,United States,33.749001,-84.387978
2023-10-06T23:00:00.000+07:00,82.0,1013.0,295.15,324.0,2.5,rainy,Atlanta,United States,33.749001,-84.387978
2023-10-07T02:00:00.000+07:00,66.0,1014.0,294.15,335.0,5.0,sunny,Atlanta,United States,33.749001,-84.387978
2023-10-11T16:00:00.000+07:00,48.0,1012.0,295.15,201.0,4.17,rainy,Atlanta,United States,33.749001,-84.387978
2023-10-14T07:00:00.000+07:00,93.0,1010.0,289.15,116.0,0.28,cloudy,Atlanta,United States,33.749001,-84.387978
2023-10-16T15:00:00.000+07:00,55.0,1013.0,286.15,329.0,6.11,rainy,Atlanta,United States,33.749001,-84.387978
2023-10-17T00:00:00.000+07:00,73.0,1016.0,282.15,338.0,3.61,sunny,Atlanta,United States,33.749001,-84.387978
2023-10-19T01:00:00.000+07:00,70.0,1020.0,287.15,184.0,2.22,sunny,Atlanta,United States,33.749001,-84.387978
2023-10-19T09:00:00.000+07:00,70.0,1020.0,286.15,188.0,1.94,sunny,Atlanta,United States,33.749001,-84.387978
