datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2023-06-17T10:00:00.000+07:00,83.0,1017.0,285.15,184.0,1.67,rainy,Seattle,United States,47.606209,-122.332069
2023-06-18T01:00:00.000+07:00,81.0,1011.0,282.15,102.0,1.39,rainy,Seattle,United States,47.606209,-122.332069
2023-06-21T14:00:00.000+07:00,41.0,1021.0,292.15,317.0,3.06,sunny,Seattle,United States,47.606209,-122.332069
2023-06-22T01:00:00.000+07:00,91.0,1019.0,283.15,29.0,1.67,sunny,Seattle,United States,47.606209,-122.332069
2023-06-22T07:00:00.000+07:00,79.0,1017.0,285.15,10.0,1.67,cloudy,Seattle,United States,47.606209,-122.332069
2023-06-22T08:00:00.000+07:00,72.0,1017.0,287.15,3.0,1.94,cloudy,Seattle,United States,47.606209,-122.332069
2023-06-24T13:00:00.000+07:00,48.0,1019.0,293.15,276.0,1.94,cloudy,Seattle,United States,47.606209,-122.332069
2023-06-29T16:00:00.000+07:00,39.0,1014.0,300.15,318.0,3.06,sunny,Seattle,United States,47.606209,-122.332069
2023-07-03T21:00:00.000+07:00,60.0,1016.0,292.15,18.0,1.67,sunny,Seattle,United States,47.606209,-122.332069
2023-07-04T21:00:00.000+07:00,56.0,1013.0,294.15,14.0,1.67,sunny,Seattle,United States,47.606209,-122.332069
2023-07-07T01:00:00.000+07:00,77.0,1011.0,290.15,196.0,2.22,sunny,Seattle,United States,47.606209,-122.332069
2023-07-16T05:00:00.000+07:00,87.0,1017.0,288.15,140.0,1.11,sunny,Seattle,United States,47.606209,-122.332069
2023-07-17T18:00:00.000+07:00,58.0,1017.0,293.15,4.0,2.78,rainy,Seattle,United States,47.606209,-122.332069
2023-07-21T19:00:00.000+07:00,44.0,1016.0,299.15,358.0,3.89,sunny,Seattle,United States,47.606209,-122.332069
2023-07-22T14:00:00.000+07:00,58.0,1016.0,297.15,224.0,2.5,sunny,Seattle,United States,47.606209,-122.332069
2023-07-26T00:00:00.000+07:00,89.0,1020.0,286.15,99.0,1.39,cloudy,Seattle,United States,47.606209,-122.332069
2023-07-28T16:00:00.000+07:00,37.0,1016.0,298.15,298.0,1.94,cloudy,Seattle,United States,47.606209,-122.332069
2023-08-02T14:00:00.000+07:00,50.0,1020.0,298.15,341.0,3.06,sunny,Seattle,United States,47.606209,-122.332069
2023-08-06T17:00:00.000+07:00,60.0,1021.0,297.15,336.0,1.94,cloudy,Seattle,United States,47.606209,-122.332069
2023-08-07T01:00:00.000+07:00,91.0,1020.0,290.15,122.0,0.83,cloudy,Seattle,United States,47.606209,-122.332069
2023-08-07T10:00:00.000+07:00,93.0,1020.0,290.15,188.0,1.11,rainy,Seattle,United States,47.606209,-122.332069
2023-08-16T01:00:00.000+07:00,71.0,1014.0,293.15,70.0,0.28,sunny,Seattle,United States,47.606209,-122.332069
2023-08-19T21:00:00.000+07:00,64.0,1013.0,290.15,23.0,2.22,sunny,Seattle,United States,47.606209,-122.332069
2023-08-19T23:00:00.000+07:00,74.0,1014.0,290.15,43.0,1.67,sunny,Seattle,United States,47.606209,-122.332069
2023-08-23T07:00:00.000+07:00,87.0,1021.0,286.15,170.0,1.94,rainy,Seattle,United States,47.606209,-122.332069
2023-08-28T13:00:00.000+07:00,43.0,1016.0,300.15,237.0,2.22,rainy,Seattle,United States,47.606209,-122.332069
2023-09-01T19:00:00.000+07:00,52.0,1009.0,294.15,345.0,2.22,sunny,Seattle,United States,47.606209,-122.332069
2023-09-02T16:00:00.000+07:00,31.0,1010.0,301.15,312.0,2.78,sunny,Seattle,United States,47.606209,-122.332069
2023-09-05T13:00:00.000+07:00,43.0,1015.0,294.15,227.0,1.94,cloudy,Seattle,United States,47.606209,-122.332069
2023-09-08T06:00:00.000+07:00,93.0,1020.0,283.15,95.0,0.56,sunny,Seattle,United States,47.606209,-122.332069
2023-09-08T13:00:00.000+07:00,42.0,1019.0,295.15,335.0,2.5,sunny,Seattle,United States,47.606209,-122.332069
2023-09-15T05:00:00.000+07:00,95.0,1017.0,284.15,26.0,0.83,foggy,Seattle,United States,47.606209,-122.332069
2023-09-15T18:00:00.000+07:00,37.0,1014.0,296.15,333.0,2.78,sunny,Seattle,United States,47.606209,-122.332069
2023-09-16T11:00:00.000+07:00,69.0,1019.0,290.15,293.0,0.83,sunny,Seattle,United States,47.606209,-122.332069
2023-09-17T06:00:00.000+07:00,79.0,1016.0,284.15,192.0,0.83,sunny,Seattle,United States,47.606209,-122.332069
2023-09-18T22:00:00.000+07:00,78.0,1018.0,283.15,59.0,1.67,cloudy,Seattle,United States,47.606209,-122.332069
2023-09-20T14:00:00.000+07:00,60.0,1020.0,289.15,337.0,3.33,sunny,Seattle,United States,47.606209,-122.332069
2023-09-21T05:00:00.000+07:00,94.0,1021.0,281.15,50.0,0.83,foggy,Seattle,United States,47.606209,-122.332069
2023-09-21T08:00:00.000+07:00,95.0,1021.0,279.15,29.0,0.56,foggy,Seattle,United States,47.606209,-122.332069
2023-09-23T21:00:00.000+07:00,91.0,1015.0,285.15,161.0,3.33,rainy,Seattle,United States,47.606209,-122.332069
2023-09-24T03:00:00.000+07:00,97.0,1014.0,282.15,158.0,0.83,foggy,Seattle,United States,47.606209,-122.332069
2023-09-26T04:00:00.000+07:00,93.0,1012.0,284.15,130.0,1.94,rainy,Seattle,United States,47.606209,-122.332069
2023-09-27T21:00:00.000+07:00,92.0,1019.0,285.15,184.0,1.39,rainy,Seattle,United States,47.606209,-122.332069
2023-09-28T11:00:00.000+07:00,87.0,1018.0,285.15,178.0,2.5,rainy,Seattle,United States,47.606209,-122.332069
