datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2012-10-06T12:00:00.000+07:00,82.0,1023.0,286.78,330.0,2.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-10-12T13:00:00.000+07:00,87.0,1025.0,283.21,0.0,0.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-10-12T17:00:00.000+07:00,40.0,1025.0,292.75,0.0,0.0,sunny,Atlanta,United States,33.749001,-84.387978
2012-10-16T11:00:00.000+07:00,93.0,1014.0,291.6,200.0,1.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-10-16T13:00:00.000+07:00,93.0,1015.0,291.7,220.0,1.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-10-20T15:00:00.000+07:00,48.0,1011.0,290.19,220.0,2.0,sunny,Atlanta,United States,33.749001,-84.387978
2012-10-24T11:00:00.000+07:00,100.0,1022.0,283.41,0.0,0.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-10-24T13:00:00.000+07:00,87.0,1023.0,285.4,0.0,0.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-11-03T18:00:00.000+07:00,37.0,1015.0,295.08,260.0,4.0,sunny,Atlanta,United States,33.749001,-84.387978
2012-11-07T11:00:00.000+07:00,87.0,1013.0,282.74,80.0,3.0,thunderstorm,Atlanta,United States,33.749001,-84.387978
2012-11-07T13:00:00.000+07:00,93.0,1014.0,280.84,60.0,5.0,rainy,Atlanta,United States,33.749001,-84.387978
2012-11-07T14:00:00.000+07:00,93.0,1015.0,280.66,50.0,4.0,thunderstorm,Atlanta,United States,33.749001,-84.387978
2012-11-15T17:00:00.000+07:00,46.0,1027.0,282.24,70.0,7.0,cloudy,Atlanta,United States,33.749001,-84.387978
2012-11-16T11:00:00.000+07:00,93.0,1006.0,278.92,63.0,4.0,rainy,Atlanta,United States,33.749001,-84.387978
2012-11-17T11:00:00.000+07:00,100.0,1025.0,276.21,0.0,0.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-11-19T15:00:00.000+07:00,57.0,1029.0,284.24,50.0,5.0,cloudy,Atlanta,United States,33.749001,-84.387978
2012-11-21T12:00:00.000+07:00,93.0,1021.0,282.55,0.0,0.0,cloudy,Atlanta,United States,33.749001,-84.387978
2012-11-23T22:00:00.000+07:00,30.0,1022.0,292.23,0.0,0.0,sunny,Atlanta,United States,33.749001,-84.387978
2012-12-17T23:00:00.000+07:00,93.0,1014.0,285.6,50.0,2.0,rainy,Atlanta,United States,33.749001,-84.387978
2012-12-18T13:00:00.000+07:00,100.0,1011.0,285.09,190.0,4.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-12-20T23:00:00.000+07:00,59.0,1017.0,288.08,170.0,1.0,sunny,Atlanta,United States,33.749001,-84.387978
2012-12-25T13:00:00.000+07:00,100.0,1013.0,282.27,200.0,3.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-12-26T11:00:00.000+07:00,100.0,1015.0,282.99,0.0,0.0,foggy,Atlanta,United States,33.749001,-84.387978
2012-12-26T13:00:00.000+07:00,93.0,1016.0,282.68,160.0,1.0,foggy,Atlanta,United States,33.749001,-84.387978
2013-01-01T13:00:00.000+07:00,92.0,1028.0,271.94,0.0,0.0,foggy,Atlanta,United States,33.749001,-84.387978
2013-01-02T21:00:00.000+07:00,100.0,1016.0,283.67,0.0,0.0,rainy,Atlanta,United States,33.749001,-84.387978
2013-01-02T22:00:00.000+07:00,100.0,1015.0,283.43,20.0,1.0,foggy,Atlanta,United States,33.749001,-84.387978
2013-01-05T18:00:00.000+07:00,36.0,1028.0,281.61,300.0,2.0,sunny,Atlanta,United States,33.749001,-84.387978
2013-01-08T10:00:00.000+07:00,69.0,1025.0,274.72,360.0,2.0,sunny,Atlanta,United States,33.749001,-84.387978
2013-01-10T11:00:00.000+07:00,78.0,1035.0,284.026,57.0,2.0,rainy,Atlanta,United States,33.749001,-84.387978
2013-01-11T14:00:00.000+07:00,82.0,1029.0,288.64,90.0,2.0,foggy,Atlanta,United States,33.749001,-84.387978
2013-01-13T23:00:00.000+07:00,60.0,1019.0,294.04,200.0,2.0,sunny,Atlanta,United States,33.749001,-84.387978
2013-01-15T16:00:00.000+07:00,87.0,1021.0,283.71,310.0,3.0,rainy,Atlanta,United States,33.749001,-84.387978
2013-01-21T12:00:00.000+07:00,92.0,1023.0,272.84,0.0,0.0,foggy,Atlanta,United States,33.749001,-84.387978
2013-01-30T14:00:00.000+07:00,81.0,1023.0,283.63,0.0,0.0,foggy,Atlanta,United States,33.749001,-84.387978
