datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2012-10-02T16:00:00.000+07:00,52.0,1014.0,291.7,250.0,3.0,sunny,Philadelphia,United States,39.952339,-75.163788
2012-10-03T20:00:00.000+07:00,94.0,1014.0,291.83,60.0,1.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-10-05T16:00:00.000+07:00,83.0,1020.0,295.87,120.0,2.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-10-05T23:00:00.000+07:00,78.0,1018.0,294.34,290.0,1.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-10-10T14:00:00.000+07:00,81.0,1023.0,283.51,10.0,3.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-10-13T11:00:00.000+07:00,87.0,1020.0,277.25,240.0,2.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-10-14T15:00:00.000+07:00,37.0,1034.0,282.69,80.0,3.0,cloudy,Philadelphia,United States,39.952339,-75.163788
2012-10-17T11:00:00.000+07:00,76.0,1009.0,282.51,0.0,0.0,cloudy,Philadelphia,United States,39.952339,-75.163788
2012-10-20T11:00:00.000+07:00,88.0,1009.0,290.72,140.0,3.0,rainy,Philadelphia,United States,39.952339,-75.163788
2012-10-20T14:00:00.000+07:00,93.0,1008.0,291.64,200.0,5.0,rainy,Philadelphia,United States,39.952339,-75.163788
2012-10-29T19:00:00.000+07:00,76.0,1006.0,286.58,40.0,6.0,rainy,Philadelphia,United States,39.952339,-75.163788
2012-10-30T18:00:00.000+07:00,93.0,975.0,285.3,360.0,12.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-10-31T17:00:00.000+07:00,87.0,994.0,280.96,180.0,5.0,rainy,Philadelphia,United States,39.952339,-75.163788
2012-11-03T10:00:00.000+07:00,65.0,1005.0,280.2,270.0,5.0,cloudy,Philadelphia,United States,39.952339,-75.163788
2012-11-09T15:00:00.000+07:00,39.0,1011.0,279.33,350.0,5.0,sunny,Philadelphia,United States,39.952339,-75.163788
2012-12-01T16:00:00.000+07:00,61.0,1029.0,279.53,0.0,0.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-12-01T20:00:00.000+07:00,45.0,1028.0,281.04,40.0,3.0,cloudy,Philadelphia,United States,39.952339,-75.163788
2012-12-05T11:00:00.000+07:00,87.0,1025.0,283.62,110.0,1.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-12-06T19:00:00.000+07:00,37.0,1018.0,284.8,310.0,5.0,cloudy,Philadelphia,United States,39.952339,-75.163788
2012-12-10T13:00:00.000+07:00,87.0,1023.0,280.68,30.0,4.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-12-10T16:00:00.000+07:00,87.0,1023.0,280.1,40.0,3.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-12-11T11:00:00.000+07:00,100.0,1011.0,280.98,0.0,0.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-12-11T14:00:00.000+07:00,100.0,1009.0,284.22,0.0,0.0,foggy,Philadelphia,United States,39.952339,-75.163788
2012-12-12T12:00:00.000+07:00,81.0,1011.0,279.31,330.0,4.0,rainy,Philadelphia,United States,39.952339,-75.163788
2012-12-13T12:00:00.000+07:00,59.0,1028.0,272.65,0.0,1.0,cloudy,Philadelphia,United States,39.952339,-75.163788
