datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2015-09-28T17:00:00.000+07:00,88.0,1021.0,292.08,160.0,3.0,foggy,Pittsburgh,United States,40.44062,-79.995888
2015-09-29T20:00:00.000+07:00,88.0,1013.0,293.76,50.0,2.0,foggy,Pittsburgh,United States,40.44062,-79.995888
2015-10-03T16:00:00.000+07:00,87.0,1021.0,280.83,70.0,4.0,foggy,Pittsburgh,United States,40.44062,-79.995888
2015-10-11T12:00:00.000+07:00,86.0,1017.0,277.13,160.0,4.0,foggy,Pittsburgh,United States,40.44062,-79.995888
2015-10-11T18:00:00.000+07:00,52.0,1015.0,291.58,210.0,5.0,sunny,Pittsburgh,United States,40.44062,-79.995888
2015-10-12T23:00:00.000+07:00,45.0,1004.0,292.68,170.0,1.0,cloudy,Pittsburgh,United States,40.44062,-79.995888
2015-10-14T13:00:00.000+07:00,68.0,1024.0,284.545666667,268.0,2.0,cloudy,Pittsburgh,United States,40.44062,-79.995888
2015-10-17T14:00:00.000+07:00,68.0,1032.0,278.843335789,291.0,2.0,cloudy,Pittsburgh,United States,40.44062,-79.995888
2015-10-17T22:00:00.000+07:00,55.0,1033.0,279.315238425,295.0,3.0,cloudy,Pittsburgh,United States,40.44062,-79.995888
2015-10-19T18:00:00.000+07:00,38.0,1028.0,285.748467153,232.0,4.0,sunny,Pittsburgh,United States,40.44062,-79.995888
2015-10-21T11:00:00.000+07:00,66.0,1027.0,279.32,180.0,1.0,sunny,Pittsburgh,United States,40.44062,-79.995888
2015-10-25T19:00:00.000+07:00,77.0,1037.0,285.237666667,322.0,2.0,rainy,Pittsburgh,United States,40.44062,-79.995888
2015-10-28T13:00:00.000+07:00,87.0,1011.0,285.5,110.0,6.0,foggy,Pittsburgh,United States,40.44062,-79.995888
2015-11-01T15:00:00.000+07:00,93.0,1013.0,285.81,230.0,5.0,foggy,Pittsburgh,United States,40.44062,-79.995888
2015-11-11T11:00:00.000+07:00,96.0,1023.0,279.648352941,273.0,2.0,rainy,Pittsburgh,United States,40.44062,-79.995888
2015-11-11T14:00:00.000+07:00,100.0,1019.0,280.15,260.0,4.0,foggy,Pittsburgh,United States,40.44062,-79.995888
2015-11-11T23:00:00.000+07:00,79.0,1022.0,281.333180807,191.0,2.0,rainy,Pittsburgh,United States,40.44062,-79.995888
2015-11-13T13:00:00.000+07:00,56.0,1011.0,279.584882829,235.0,9.0,cloudy,Pittsburgh,United States,40.44062,-79.995888
2015-11-14T21:00:00.000+07:00,52.0,1026.0,280.856631579,313.0,4.0,cloudy,Pittsburgh,United States,40.44062,-79.995888
2015-11-19T10:00:00.000+07:00,77.0,1013.0,288.98,180.0,4.0,rainy,Pittsburgh,United States,40.44062,-79.995888
2015-11-22T14:00:00.000+07:00,64.0,1019.0,273.71,290.0,5.0,cloudy,Pittsburgh,United States,40.44062,-79.995888
2015-11-27T15:00:00.000+07:00,71.0,1031.0,284.72,190.0,3.0,sunny,Pittsburgh,United States,40.44062,-79.995888
2015-11-28T16:00:00.000+07:00,93.0,1024.0,280.42,330.0,1.0,rainy,Pittsburgh,United States,40.44062,-79.995888
2015-11-30T17:00:00.000+07:00,68.0,1030.0,278.08459733,97.0,3.0,rainy,Pittsburgh,United States,40.44062,-79.995888
2015-12-01T10:00:00.000+07:00,87.0,1015.0,280.44,140.0,6.0,foggy,Pittsburgh,United States,40.44062,-79.995888
