datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2023-06-17T19:00:00.000+07:00,26.0,1007.0,310.15,351.0,4.72,sunny,Eilat,Israel,29.55805,34.948212
2023-06-17T23:00:00.000+07:00,35.0,1010.0,301.15,357.0,5.0,sunny,Eilat,Israel,29.55805,34.948212
2023-06-23T00:00:00.000+07:00,41.0,1008.0,297.15,4.0,3.89,sunny,Eilat,Israel,29.55805,34.948212
2023-06-29T23:00:00.000+07:00,39.0,1010.0,297.15,3.0,4.44,sunny,Eilat,Israel,29.55805,34.948212
2023-06-30T16:00:00.000+07:00,18.0,1005.0,309.15,9.0,6.39,sunny,Eilat,Israel,29.55805,34.948212
2023-07-11T09:00:00.000+07:00,38.0,1008.0,300.15,358.0,3.61,sunny,Eilat,Israel,29.55805,34.948212
2023-07-11T17:00:00.000+07:00,19.0,1005.0,311.15,13.0,5.83,sunny,Eilat,Israel,29.55805,34.948212
2023-07-13T22:00:00.000+07:00,30.0,1009.0,302.15,349.0,3.33,sunny,Eilat,Israel,29.55805,34.948212
2023-07-22T02:00:00.000+07:00,37.0,1009.0,299.15,356.0,2.5,sunny,Eilat,Israel,29.55805,34.948212
2023-07-22T08:00:00.000+07:00,31.0,1010.0,300.15,343.0,3.33,sunny,Eilat,Israel,29.55805,34.948212
2023-07-24T23:00:00.000+07:00,23.0,1003.0,305.15,13.0,2.78,sunny,Eilat,Israel,29.55805,34.948212
2023-07-29T00:00:00.000+07:00,24.0,1007.0,303.15,11.0,3.33,sunny,Eilat,Israel,29.55805,34.948212
2023-08-04T11:00:00.000+07:00,23.0,1008.0,305.15,352.0,2.78,sunny,Eilat,Israel,29.55805,34.948212
2023-08-12T08:00:00.000+07:00,52.0,1007.0,299.15,347.0,4.17,sunny,Eilat,Israel,29.55805,34.948212
2023-08-14T00:00:00.000+07:00,48.0,1006.0,303.15,4.0,4.17,cloudy,Eilat,Israel,29.55805,34.948212
2023-08-16T05:00:00.000+07:00,74.0,1009.0,297.15,355.0,3.33,sunny,Eilat,Israel,29.55805,34.948212
2023-08-18T00:00:00.000+07:00,52.0,1007.0,301.15,347.0,3.33,sunny,Eilat,Israel,29.55805,34.948212
2023-08-21T00:00:00.000+07:00,49.0,1008.0,299.15,357.0,4.17,sunny,Eilat,Israel,29.55805,34.948212
2023-08-21T01:00:00.000+07:00,51.0,1008.0,299.15,353.0,3.89,sunny,Eilat,Israel,29.55805,34.948212
