datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2023-06-17T20:00:00.000+07:00,41.0,1006.0,296.15,327.0,3.06,sunny,Philadelphia,United States,39.952339,-75.163788
2023-06-19T09:00:00.000+07:00,54.0,1017.0,296.15,57.0,1.94,sunny,Philadelphia,United States,39.952339,-75.163788
2023-06-22T00:00:00.000+07:00,96.0,1019.0,289.15,63.0,6.39,rainy,Philadelphia,United States,39.952339,-75.163788
2023-06-24T11:00:00.000+07:00,67.0,1013.0,299.15,236.0,2.22,rainy,Philadelphia,United States,39.952339,-75.163788
2023-06-24T20:00:00.000+07:00,74.0,1011.0,298.15,211.0,1.94,rainy,Philadelphia,United States,39.952339,-75.163788
2023-06-25T11:00:00.000+07:00,82.0,1010.0,298.15,254.0,2.22,rainy,Philadelphia,United States,39.952339,-75.163788
2023-06-27T12:00:00.000+07:00,55.0,1006.0,301.15,195.0,3.61,rainy,Philadelphia,United States,39.952339,-75.163788
2023-06-29T12:00:00.000+07:00,45.0,1016.0,301.15,311.0,2.78,sunny,Philadelphia,United States,39.952339,-75.163788
2023-06-30T21:00:00.000+07:00,85.0,1016.0,296.15,169.0,3.89,rainy,Philadelphia,United States,39.952339,-75.163788
2023-07-04T08:00:00.000+07:00,94.0,1011.0,297.15,254.0,2.5,rainy,Philadelphia,United States,39.952339,-75.163788
2023-07-08T16:00:00.000+07:00,42.0,1009.0,302.15,247.0,3.06,rainy,Philadelphia,United States,39.952339,-75.163788
2023-07-08T17:00:00.000+07:00,64.0,1011.0,301.15,249.0,2.22,rainy,Philadelphia,United States,39.952339,-75.163788
2023-07-16T08:00:00.000+07:00,88.0,1009.0,299.15,183.0,1.67,rainy,Philadelphia,United States,39.952339,-75.163788
2023-07-16T12:00:00.000+07:00,92.0,1011.0,298.15,224.0,1.67,rainy,Philadelphia,United States,39.952339,-75.163788
2023-07-20T16:00:00.000+07:00,45.0,1011.0,304.15,182.0,2.22,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-07-23T03:00:00.000+07:00,67.0,1012.0,293.15,10.0,1.11,sunny,Philadelphia,United States,39.952339,-75.163788
2023-07-27T21:00:00.000+07:00,93.0,1017.0,301.15,226.0,3.33,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-07-28T15:00:00.000+07:00,44.0,1014.0,308.15,283.0,5.0,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-07-28T18:00:00.000+07:00,45.0,1013.0,306.15,251.0,3.89,sunny,Philadelphia,United States,39.952339,-75.163788
2023-07-29T19:00:00.000+07:00,52.0,1009.0,303.15,324.0,3.89,rainy,Philadelphia,United States,39.952339,-75.163788
2023-07-30T16:00:00.000+07:00,31.0,1012.0,302.15,342.0,3.06,sunny,Philadelphia,United States,39.952339,-75.163788
2023-08-03T13:00:00.000+07:00,46.0,1019.0,300.15,187.0,4.72,rainy,Philadelphia,United States,39.952339,-75.163788
2023-08-06T09:00:00.000+07:00,50.0,1017.0,298.15,54.0,1.94,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-08-07T03:00:00.000+07:00,94.0,1013.0,294.15,147.0,3.89,rainy,Philadelphia,United States,39.952339,-75.163788
2023-08-10T15:00:00.000+07:00,63.0,1003.0,298.15,189.0,3.89,rainy,Philadelphia,United States,39.952339,-75.163788
2023-08-13T03:00:00.000+07:00,83.0,1011.0,297.15,194.0,2.5,rainy,Philadelphia,United States,39.952339,-75.163788
2023-08-14T10:00:00.000+07:00,57.0,1015.0,299.15,7.0,0.56,rainy,Philadelphia,United States,39.952339,-75.163788
2023-08-14T18:00:00.000+07:00,70.0,1012.0,300.15,10.0,1.11,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-08-17T00:00:00.000+07:00,64.0,1014.0,296.15,262.0,1.39,sunny,Philadelphia,United States,39.952339,-75.163788
2023-08-27T20:00:00.000+07:00,54.0,1012.0,300.15,132.0,2.5,sunny,Philadelphia,United States,39.952339,-75.163788
2023-08-30T02:00:00.000+07:00,97.0,1008.0,295.15,156.0,1.39,foggy,Philadelphia,United States,39.952339,-75.163788
2023-08-30T16:00:00.000+07:00,37.0,1006.0,303.15,308.0,5.28,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-09-01T07:00:00.000+07:00,60.0,1022.0,289.15,20.0,2.5,sunny,Philadelphia,United States,39.952339,-75.163788
2023-09-05T21:00:00.000+07:00,54.0,1012.0,301.15,182.0,0.83,sunny,Philadelphia,United States,39.952339,-75.163788
2023-09-06T02:00:00.000+07:00,71.0,1012.0,301.15,315.0,1.67,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-09-06T12:00:00.000+07:00,36.0,1011.0,307.15,322.0,2.78,sunny,Philadelphia,United States,39.952339,-75.163788
2023-09-09T09:00:00.000+07:00,84.0,1016.0,297.15,75.0,0.56,rainy,Philadelphia,United States,39.952339,-75.163788
2023-09-10T05:00:00.000+07:00,94.0,1018.0,296.15,186.0,1.39,foggy,Philadelphia,United States,39.952339,-75.163788
2023-09-11T14:00:00.000+07:00,59.0,1017.0,302.15,309.0,1.11,rainy,Philadelphia,United States,39.952339,-75.163788
2023-09-12T18:00:00.000+07:00,61.0,1014.0,300.15,207.0,0.56,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-09-13T10:00:00.000+07:00,94.0,1014.0,293.15,332.0,2.5,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-09-18T15:00:00.000+07:00,97.0,1010.0,290.15,319.0,2.78,rainy,Philadelphia,United States,39.952339,-75.163788
2023-09-18T19:00:00.000+07:00,95.0,1010.0,290.15,347.0,3.33,foggy,Philadelphia,United States,39.952339,-75.163788
2023-09-26T23:00:00.000+07:00,91.0,1027.0,287.15,23.0,2.22,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-09-30T21:00:00.000+07:00,89.0,1024.0,289.15,38.0,1.39,sunny,Philadelphia,United States,39.952339,-75.163788
2023-10-06T13:00:00.000+07:00,57.0,1013.0,299.15,107.0,1.67,rainy,Philadelphia,United States,39.952339,-75.163788
2023-10-07T08:00:00.000+07:00,97.0,1007.0,293.15,304.0,2.5,foggy,Philadelphia,United States,39.952339,-75.163788
2023-10-09T23:00:00.000+07:00,62.0,1010.0,288.15,204.0,2.22,rainy,Philadelphia,United States,39.952339,-75.163788
2023-10-10T06:00:00.000+07:00,69.0,1009.0,288.15,184.0,3.06,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-10-10T17:00:00.000+07:00,48.0,1006.0,294.15,233.0,4.44,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-10-14T02:00:00.000+07:00,80.0,1014.0,285.15,29.0,1.11,sunny,Philadelphia,United States,39.952339,-75.163788
2023-10-14T15:00:00.000+07:00,80.0,1007.0,285.15,89.0,2.5,rainy,Philadelphia,United States,39.952339,-75.163788
2023-10-16T07:00:00.000+07:00,79.0,1005.0,281.15,305.0,2.5,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-10-20T17:00:00.000+07:00,94.0,1006.0,289.15,140.0,2.78,rainy,Philadelphia,United States,39.952339,-75.163788
2023-10-21T00:00:00.000+07:00,93.0,997.0,288.15,281.0,1.67,rainy,Philadelphia,United States,39.952339,-75.163788
2023-10-27T02:00:00.000+07:00,77.0,1020.0,290.15,224.0,1.67,cloudy,Philadelphia,United States,39.952339,-75.163788
2023-10-29T00:00:00.000+07:00,62.0,1021.0,290.15,8.0,3.33,rainy,Philadelphia,United States,39.952339,-75.163788
