datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2012-10-15T20:00:00.000+07:00,70.0,1013.0,297.9,5.0,4.0,sunny,Haifa,Israel,32.815559,34.98917
2012-11-08T23:00:00.000+07:00,77.0,1013.0,295.57,317.0,2.0,sunny,Haifa,Israel,32.815559,34.98917
2012-11-10T22:00:00.000+07:00,73.0,1011.0,294.19,215.0,10.0,sunny,Haifa,Israel,32.815559,34.98917
2012-11-11T13:00:00.000+07:00,71.0,1013.0,294.18,249.0,7.0,sunny,Haifa,Israel,32.815559,34.98917
2012-11-18T14:00:00.000+07:00,48.0,1013.0,297.93,101.0,4.0,cloudy,Haifa,Israel,32.815559,34.98917
2012-11-26T21:00:00.000+07:00,62.0,1013.0,290.81,5.0,2.0,sunny,Haifa,Israel,32.815559,34.98917
2012-11-28T12:00:00.000+07:00,56.0,1013.0,292.14,124.0,1.0,sunny,Haifa,Israel,32.815559,34.98917
2012-11-30T12:00:00.000+07:00,37.0,1013.0,294.75,118.0,4.0,cloudy,Haifa,Israel,32.815559,34.98917
2012-11-30T19:00:00.000+07:00,43.0,1013.0,292.97,95.0,4.0,cloudy,Haifa,Israel,32.815559,34.98917
2012-12-04T22:00:00.000+07:00,66.0,1013.0,293.13,170.0,5.0,rainy,Haifa,Israel,32.815559,34.98917
2012-12-06T22:00:00.000+07:00,71.0,1013.0,290.03,225.0,4.0,rainy,Haifa,Israel,32.815559,34.98917
2012-12-07T20:00:00.000+07:00,77.0,1013.0,291.16,201.0,7.0,rainy,Haifa,Israel,32.815559,34.98917
2012-12-08T21:00:00.000+07:00,75.0,1013.0,290.81,257.0,7.0,rainy,Haifa,Israel,32.815559,34.98917
2012-12-09T13:00:00.000+07:00,64.0,1013.0,290.57,341.0,2.0,sunny,Haifa,Israel,32.815559,34.98917
2012-12-09T21:00:00.000+07:00,63.0,1013.0,290.26,70.0,2.0,cloudy,Haifa,Israel,32.815559,34.98917
2012-12-19T20:00:00.000+07:00,59.0,1013.0,290.9,175.0,5.0,cloudy,Haifa,Israel,32.815559,34.98917
2012-12-20T20:00:00.000+07:00,66.0,1012.0,290.21,212.0,7.0,rainy,Haifa,Israel,32.815559,34.98917
2012-12-21T13:00:00.000+07:00,81.0,1008.0,287.72,231.0,10.0,rainy,Haifa,Israel,32.815559,34.98917
2012-12-23T14:00:00.000+07:00,72.0,1013.0,288.9,203.0,3.0,rainy,Haifa,Israel,32.815559,34.98917
2012-12-29T11:00:00.000+07:00,48.0,1013.0,290.8,123.0,1.0,cloudy,Haifa,Israel,32.815559,34.98917
2013-01-13T23:00:00.000+07:00,49.0,1013.0,285.13,116.0,6.0,cloudy,Haifa,Israel,32.815559,34.98917
2013-01-15T18:00:00.000+07:00,58.0,1013.0,287.945,29.0,4.0,sunny,Haifa,Israel,32.815559,34.98917
2013-01-19T21:00:00.000+07:00,47.0,1015.0,288.005,136.0,2.0,sunny,Haifa,Israel,32.815559,34.98917
2013-01-28T14:00:00.000+07:00,61.0,1016.0,289.47,325.0,2.0,sunny,Haifa,Israel,32.815559,34.98917
2013-01-29T20:00:00.000+07:00,100.0,1028.0,288.039,260.0,5.0,cloudy,Haifa,Israel,32.815559,34.98917
2013-02-27T10:00:00.000+07:00,48.0,1017.0,295.2,319.0,1.0,cloudy,Haifa,Israel,32.815559,34.98917
2013-03-06T13:00:00.000+07:00,70.0,1018.0,288.3,327.0,3.0,sunny,Haifa,Israel,32.815559,34.98917
2013-03-06T20:00:00.000+07:00,54.0,1021.0,286.5,14.0,5.0,sunny,Haifa,Israel,32.815559,34.98917
2013-03-14T14:00:00.000+07:00,73.0,1013.0,291.6,318.0,3.0,sunny,Haifa,Israel,32.815559,34.98917
2013-03-18T12:00:00.000+07:00,61.0,1017.0,288.866666667,279.0,9.0,sunny,Haifa,Israel,32.815559,34.98917
2013-03-25T15:00:00.000+07:00,64.0,1019.0,288.7,340.0,5.0,sunny,Haifa,Israel,32.815559,34.98917
2013-03-29T20:00:00.000+07:00,75.0,1019.0,288.4,66.0,0.0,cloudy,Haifa,Israel,32.815559,34.98917
2013-03-31T15:00:00.000+07:00,56.0,1012.0,294.2,4.0,6.0,cloudy,Haifa,Israel,32.815559,34.98917
2013-04-11T21:00:00.000+07:00,71.0,1018.0,289.7,264.0,2.0,cloudy,Haifa,Israel,32.815559,34.98917
2013-04-13T13:00:00.000+07:00,72.0,1016.0,290.3,347.0,6.0,sunny,Haifa,Israel,32.815559,34.98917
2013-04-14T22:00:00.000+07:00,79.0,1020.0,288.6,357.0,2.0,sunny,Haifa,Israel,32.815559,34.98917
2013-04-19T13:00:00.000+07:00,85.0,1019.0,290.76,253.0,6.0,rainy,Haifa,Israel,32.815559,34.98917
2013-04-27T21:00:00.000+07:00,40.0,1012.0,293.4,76.0,3.0,sunny,Haifa,Israel,32.815559,34.98917
