datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2012-10-06T14:00:00.000+07:00,72.0,1023.0,291.58,0.0,0.0,sunny,Charlotte,United States,35.227089,-80.843132
2012-10-07T20:00:00.000+07:00,44.0,1013.0,300.26,220.0,1.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-10-08T10:00:00.000+07:00,82.0,1015.0,286.3,50.0,2.0,thunderstorm,Charlotte,United States,35.227089,-80.843132
2012-10-10T22:00:00.000+07:00,65.0,1014.0,288.92,153.0,0.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-10-11T12:00:00.000+07:00,93.0,1019.0,281.78,0.0,0.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-10-12T22:00:00.000+07:00,37.0,1024.0,291.5,210.0,2.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-10-16T15:00:00.000+07:00,93.0,1013.0,291.6,200.0,3.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-10-17T18:00:00.000+07:00,32.0,1014.0,292.21,0.0,0.0,sunny,Charlotte,United States,35.227089,-80.843132
2012-10-20T19:00:00.000+07:00,24.0,1007.0,294.76,220.0,5.0,sunny,Charlotte,United States,35.227089,-80.843132
2012-10-24T12:00:00.000+07:00,93.0,1023.0,281.68,0.0,0.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-10-26T13:00:00.000+07:00,100.0,1021.0,286.75,0.0,0.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-11-04T13:00:00.000+07:00,70.0,1019.0,276.65,330.0,1.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-11-07T19:00:00.000+07:00,52.0,1016.0,280.63,10.0,4.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-11-08T23:00:00.000+07:00,65.0,1012.0,280.72,0.0,0.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-11-12T14:00:00.000+07:00,47.0,1013.0,287.11,156.0,1.0,sunny,Charlotte,United States,35.227089,-80.843132
2012-11-16T20:00:00.000+07:00,69.0,1013.0,281.51,42.0,3.0,sunny,Charlotte,United States,35.227089,-80.843132
2012-11-24T12:00:00.000+07:00,80.0,1021.0,272.66,0.0,0.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-12-02T15:00:00.000+07:00,88.0,1021.0,283.315,99.0,0.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-12-03T14:00:00.000+07:00,87.0,1029.0,283.35,0.0,0.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-12-04T11:00:00.000+07:00,100.0,1026.0,282.89,0.0,0.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-12-09T12:00:00.000+07:00,95.0,1007.0,281.88,256.0,2.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-12-10T11:00:00.000+07:00,100.0,1019.0,285.3,0.0,0.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-12-11T15:00:00.000+07:00,93.0,1011.0,288.79,200.0,4.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-12-12T11:00:00.000+07:00,93.0,1010.0,285.59,0.0,0.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-12-13T19:00:00.000+07:00,65.0,1024.0,280.55,30.0,5.0,rainy,Charlotte,United States,35.227089,-80.843132
2012-12-18T15:00:00.000+07:00,93.0,1012.0,285.92,210.0,3.0,cloudy,Charlotte,United States,35.227089,-80.843132
2012-12-19T13:00:00.000+07:00,93.0,1007.0,284.74,240.0,4.0,foggy,Charlotte,United States,35.227089,-80.843132
2012-12-20T18:00:00.000+07:00,31.0,1017.0,291.24,0.0,1.0,sunny,Charlotte,United States,35.227089,-80.843132
2012-12-25T15:00:00.000+07:00,57.0,1016.0,281.14,170.0,3.0,rainy,Charlotte,United States,35.227089,-80.843132
2013-01-01T20:00:00.000+07:00,34.0,1023.0,284.37,210.0,4.0,cloudy,Charlotte,United States,35.227089,-80.843132
2013-01-02T23:00:00.000+07:00,93.0,1016.0,282.98,220.0,2.0,foggy,Charlotte,United States,35.227089,-80.843132
2013-01-04T13:00:00.000+07:00,81.0,1022.0,278.42,70.0,2.0,foggy,Charlotte,United States,35.227089,-80.843132
2013-01-04T17:00:00.000+07:00,81.0,1022.0,279.29,110.0,1.0,foggy,Charlotte,United States,35.227089,-80.843132
