datetime,humidity,pressure,temperature,wind_direction,wind_speed,weather_condition,city,country,latitude,longitude
2015-09-29T23:00:00.000+07:00,82.0,1014.0,288.88,340.0,4.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-09-30T17:00:00.000+07:00,72.0,1025.0,287.155846371,33.0,6.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-10-05T15:00:00.000+07:00,87.0,1024.0,286.33,36.0,2.0,foggy,Toronto,Canada,43.700111,-79.416298
2015-10-05T16:00:00.000+07:00,87.0,1024.0,286.51,16.0,1.0,foggy,Toronto,Canada,43.700111,-79.416298
2015-10-05T19:00:00.000+07:00,87.0,1022.0,287.37,20.0,1.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-10-05T23:00:00.000+07:00,82.0,1021.0,287.09,170.0,1.0,foggy,Toronto,Canada,43.700111,-79.416298
2015-10-08T15:00:00.000+07:00,67.0,1022.0,285.475253847,87.0,6.0,sunny,Toronto,Canada,43.700111,-79.416298
2015-10-13T14:00:00.000+07:00,58.0,996.0,287.96,260.0,9.0,cloudy,Toronto,Canada,43.700111,-79.416298
2015-10-18T18:00:00.000+07:00,47.0,1028.0,278.171514796,290.0,3.0,cloudy,Toronto,Canada,43.700111,-79.416298
2015-10-20T11:00:00.000+07:00,64.0,1023.0,286.450474097,246.0,6.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-10-20T22:00:00.000+07:00,67.0,1020.0,287.34,330.0,3.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-10-21T18:00:00.000+07:00,71.0,1023.0,284.05,60.0,8.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-10-22T13:00:00.000+07:00,71.0,1019.0,286.75,300.0,5.0,cloudy,Toronto,Canada,43.700111,-79.416298
2015-10-24T13:00:00.000+07:00,82.0,1032.0,284.154666667,150.0,4.0,cloudy,Toronto,Canada,43.700111,-79.416298
2015-10-30T17:00:00.000+07:00,68.0,1020.0,280.342497754,319.0,3.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-11-05T21:00:00.000+07:00,87.0,1016.0,291.0,80.0,2.0,sunny,Toronto,Canada,43.700111,-79.416298
2015-11-07T22:00:00.000+07:00,65.0,1019.0,281.81699726,298.0,6.0,cloudy,Toronto,Canada,43.700111,-79.416298
2015-11-10T17:00:00.000+07:00,83.0,1020.0,281.500312635,69.0,7.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-11-13T20:00:00.000+07:00,55.0,1004.0,280.636578422,278.0,13.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-11-17T23:00:00.000+07:00,81.0,1026.0,279.76,60.0,9.0,sunny,Toronto,Canada,43.700111,-79.416298
2015-11-19T13:00:00.000+07:00,82.0,1008.0,287.36,170.0,5.0,cloudy,Toronto,Canada,43.700111,-79.416298
2015-11-19T14:00:00.000+07:00,82.0,1009.0,287.283160298,174.0,5.0,rainy,Toronto,Canada,43.700111,-79.416298
2015-11-19T20:00:00.000+07:00,76.0,1010.0,287.158068966,220.0,8.0,rainy,Toronto,Canada,43.700111,-79.416298
